,Event_ID,sensorName,days,Time,CHX,CHY,calib_factor,diameter,digits,kin_energy,status,maxpoh_rad10,poh_sensorpix,maxmeshs_rad10,meshs_sensorpix,maxczc_rad10,czc_sensorpix,time_received,months,years,rad_timestamp,Lat,Lon,daily_count_by_sensor,kin_energy_H,Time2,dt,Event_start,Event_end,Event_duration,Event_hits,Event_hit_frequency,Event_KEdensity_tot,Event_KEFlux_tot,Event_KE_max,Event_D_max,Event_D_max_vicinity,Event_count,meanPOHrad10_ev,meanPOHpix_ev,meanCZCrad10_ev,meanCZCpix_ev,meanMESHSrad10_ev,meanMESHSpix_ev
12281,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:09.122000,108248.4,715381.7,3.398,6.508,190.0,0.008,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403523087.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.005288652790400523,2022-06-28 08:04:09.122000+00:00,0.17600000000000002,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12282,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:09.499000,108248.4,715381.7,3.398,8.135,305.0,0.019,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403523126.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.011678191751278684,2022-06-28 08:04:09.499000+00:00,0.377,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12283,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:10.277000,108248.4,715381.7,3.398,9.374,412.0,0.033,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403523166.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.019317007267449116,2022-06-28 08:04:10.277000+00:00,0.778,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12284,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:10.581000,108248.4,715381.7,3.398,7.734,274.0,0.015,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403523207.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.009759803392633971,2022-06-28 08:04:10.581000+00:00,0.304,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12285,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:10.976000,108248.4,715381.7,3.398,9.617,435.0,0.037,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403523267.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.021154214833806258,2022-06-28 08:04:10.976000+00:00,0.395,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12286,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:12.657000,108248.4,715381.7,3.398,14.332,1014.0,0.182,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403523312.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.08719576892533291,2022-06-28 08:04:12.657000+00:00,1.681,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12287,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:13.040000,108248.4,715381.7,3.398,9.156,392.0,0.03,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403523358.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.017768951698154765,2022-06-28 08:04:13.040000+00:00,0.383,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12288,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:13.554000,108248.4,715381.7,3.398,6.427,185.0,0.007,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403523411.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.005058662882454159,2022-06-28 08:04:13.554000+00:00,0.514,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12289,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:14.234000,108248.4,715381.7,3.398,8.296,318.0,0.02,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403523457.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.01251959594026379,2022-06-28 08:04:14.234000+00:00,0.68,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12290,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:16.961000,108248.4,715381.7,3.398,14.398,1024.0,0.186,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563068.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.08862963777299489,2022-06-28 08:04:16.961000+00:00,2.7270000000000003,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12291,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:17.240000,108248.4,715381.7,3.398,5.711,144.0,0.005,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563117.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.0033260934130880174,2022-06-28 08:04:17.240000+00:00,0.279,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12292,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:17.765000,108248.4,715381.7,3.398,10.796,556.0,0.059,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563155.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.03189256747153418,2022-06-28 08:04:17.765000+00:00,0.525,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12293,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:18.156000,108248.4,715381.7,3.398,6.944,218.0,0.01,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563193.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.0066576468070350045,2022-06-28 08:04:18.156000+00:00,0.391,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12294,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:18.735000,108248.4,715381.7,3.398,16.299,1332.0,0.305,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563233.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.13765046433169242,2022-06-28 08:04:18.735000+00:00,0.5790000000000001,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12295,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:19.313000,108248.4,715381.7,3.398,8.853,365.0,0.027,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563270.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.015768029419959625,2022-06-28 08:04:19.313000+00:00,0.5780000000000001,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12296,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:20.214000,108248.4,715381.7,3.398,18.346,1712.0,0.489,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563310.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.209497191465166,2022-06-28 08:04:20.214000+00:00,0.901,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12297,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:21.693000,108248.4,715381.7,3.398,6.73,204.0,0.009,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563347.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.005957441022280737,2022-06-28 08:04:21.693000+00:00,1.479,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12298,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:22.571000,108248.4,715381.7,3.398,13.857,944.0,0.159,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563393.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.07736276686751092,2022-06-28 08:04:22.571000+00:00,0.878,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12299,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:22.948000,108248.4,715381.7,3.398,5.422,129.0,0.004,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563441.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.0027661297375608106,2022-06-28 08:04:22.948000+00:00,0.377,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12300,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:24.528000,108248.4,715381.7,3.398,5.362,126.0,0.004,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563487.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.002658988431502253,2022-06-28 08:04:24.528000+00:00,1.58,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12301,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:24.906000,108248.4,715381.7,3.398,6.944,218.0,0.01,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563530.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.0066576468070350045,2022-06-28 08:04:24.906000+00:00,0.378,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12302,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:25.784000,108248.4,715381.7,3.398,7.8,279.0,0.016,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563568.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.010058705966496188,2022-06-28 08:04:25.784000+00:00,0.878,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12303,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:26.380000,108248.4,715381.7,3.398,8.394,326.0,0.021,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563611.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.0130525720415217,2022-06-28 08:04:26.380000+00:00,0.5960000000000001,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12304,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:27.069000,108248.4,715381.7,3.398,9.873,460.0,0.041,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563651.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.02322205824426002,2022-06-28 08:04:27.069000+00:00,0.6890000000000001,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12305,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:28.049000,108248.4,715381.7,3.398,13.891,949.0,0.161,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563696.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.07803873820773052,2022-06-28 08:04:28.049000+00:00,0.9800000000000001,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12306,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:29.158000,108248.4,715381.7,3.398,10.667,542.0,0.056,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563740.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.03056021611659791,2022-06-28 08:04:29.158000+00:00,1.109,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12307,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:29.538000,108248.4,715381.7,3.398,7.28,241.0,0.012,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563786.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.00787358771663121,2022-06-28 08:04:29.538000+00:00,0.38,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12308,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:30.519000,108248.4,715381.7,3.398,5.597,138.0,0.004,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563836.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.0030963326557259595,2022-06-28 08:04:30.519000+00:00,0.9810000000000001,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12309,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:33.702000,108248.4,715381.7,3.398,10.667,542.0,0.056,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563886.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.03056021611659791,2022-06-28 08:04:33.702000+00:00,3.1830000000000003,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12310,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:34.892000,108248.4,715381.7,3.398,5.616,139.0,0.004,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563934.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.0031338086536807815,2022-06-28 08:04:34.892000+00:00,1.1900000000000002,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12311,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:35.872000,108248.4,715381.7,3.398,5.051,111.0,0.003,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403563975.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.0021507797151249664,2022-06-28 08:04:35.872000+00:00,0.9800000000000001,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12312,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:36.854000,108248.4,715381.7,3.398,5.673,142.0,0.004,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564014.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.0032481917222392078,2022-06-28 08:04:36.854000+00:00,0.9820000000000001,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12313,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:37.330000,108248.4,715381.7,3.398,7.194,235.0,0.012,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564060.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.007548337542272022,2022-06-28 08:04:37.330000+00:00,0.47600000000000003,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12314,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:37.507000,108248.4,715381.7,3.398,5.094,113.0,0.003,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564102.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.0022164886555231314,2022-06-28 08:04:37.507000+00:00,0.17700000000000002,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12315,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:38.686000,108248.4,715381.7,3.398,5.876,153.0,0.005,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564142.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.003679989824972641,2022-06-28 08:04:38.686000+00:00,1.179,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12316,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:39.069000,108248.4,715381.7,3.398,8.235,313.0,0.02,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564181.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.012195849770313408,2022-06-28 08:04:39.069000+00:00,0.383,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12317,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:40.554000,108248.4,715381.7,3.398,11.27,609.0,0.07,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564239.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.037148063184617386,2022-06-28 08:04:40.554000+00:00,1.485,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12318,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:41.743000,108248.4,715381.7,3.398,6.175,170.0,0.006,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564277.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.004389019278445652,2022-06-28 08:04:41.743000+00:00,1.189,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12319,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:42.073000,108248.4,715381.7,3.398,5.876,153.0,0.005,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564317.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.003679989824972641,2022-06-28 08:04:42.073000+00:00,0.33,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12320,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:42.451000,108248.4,715381.7,3.398,7.351,246.0,0.013,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564357.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.008149595894357618,2022-06-28 08:04:42.451000+00:00,0.378,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12321,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:43.030000,108248.4,715381.7,3.398,6.898,215.0,0.01,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564397.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.006502398746485192,2022-06-28 08:04:43.030000+00:00,0.5790000000000001,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12322,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:43.208000,108248.4,715381.7,3.398,5.597,138.0,0.004,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564439.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.0030963326557259595,2022-06-28 08:04:43.208000+00:00,0.17800000000000002,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12323,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:43.885000,108248.4,715381.7,3.398,8.185,309.0,0.019,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564478.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.01193500487961198,2022-06-28 08:04:43.885000+00:00,0.677,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
12324,1963,TrafohausBIRONICO,2022-06-28,2022-06-28 08:04:45.666000,108248.4,715381.7,3.398,9.079,385.0,0.029,0,100.0,100.0,6.2,5.3,65.5,63.0,1656403564519.0,2022-06,2022,2022-06-28 08:05:00,46.115861967445475,8.931188112172508,239,0.017244127716708815,2022-06-28 08:04:45.666000+00:00,1.7810000000000001,2022-06-28 08:00:28.687000+00:00,2022-06-28 08:05:32.227000+00:00,303.54,239,0.7873756341833036,52.859812939225016,0.17414447169804642,0.846,21.034,32.40162271805274,1,100.0,100.0,65.4581589958159,62.56066945606695,6.187447698744769,4.751882845188285
